Time	Node	Type	Packets	
8	l3-7	CacheMisses	0
8	l3-8	CacheHits	0
8	l3-8	CacheMisses	0
8	l4-1	CacheHits	0
8	l4-1	CacheMisses	0
8	l4-2	CacheHits	0
8	l4-2	CacheMisses	0
8	l4-3	CacheHits	0
8	l4-3	CacheMisses	0
8	l4-4	CacheHits	0
8	l4-4	CacheMisses	0
8	l4-5	CacheHits	0
8	l4-5	CacheMisses	0
8	l4-6	CacheHits	0
8	l4-6	CacheMisses	0
8	l4-7	CacheHits	0
8	l4-7	CacheMisses	0
8	l4-8	CacheHits	0
8	l4-8	CacheMisses	0
8	l4-9	CacheHits	0
8	l4-9	CacheMisses	0
8	l4-10	CacheHits	0
8	l4-10	CacheMisses	0
8	l4-11	CacheHits	0
8	l4-11	CacheMisses	0
8	l4-12	CacheHits	0
8	l4-12	CacheMisses	0
8	l4-13	CacheHits	1
8	l4-13	CacheMisses	0
8	l4-14	CacheHits	2
8	l4-14	CacheMisses	0
8	l4-15	CacheHits	0
8	l4-15	CacheMisses	0
8	l4-16	CacheHits	12
8	l4-16	CacheMisses	0
8	l5-1	CacheHits	0
8	l5-1	CacheMisses	0
8	l5-2	CacheHits	0
8	l5-2	CacheMisses	0
8	l5-3	CacheHits	0
8	l5-3	CacheMisses	0
8	l5-4	CacheHits	0
8	l5-4	CacheMisses	0
8	l5-5	CacheHits	0
8	l5-5	CacheMisses	0
8	l5-6	CacheHits	0
8	l5-6	CacheMisses	0
8	l5-7	CacheHits	0
8	l5-7	CacheMisses	0
8	l5-8	CacheHits	0
8	l5-8	CacheMisses	0
8	l5-9	CacheHits	0
8	l5-9	CacheMisses	0
8	l5-10	CacheHits	0
8	l5-10	CacheMisses	0
8	l5-11	CacheHits	0
8	l5-11	CacheMisses	0
8	l5-12	CacheHits	1
8	l5-12	CacheMisses	0
8	l5-13	CacheHits	1
8	l5-13	CacheMisses	0
8	l5-14	CacheHits	0
8	l5-14	CacheMisses	0
8	l5-15	CacheHits	0
8	l5-15	CacheMisses	0
8	l5-16	CacheHits	1
8	l5-16	CacheMisses	0
8	l5-17	CacheHits	0
8	l5-17	CacheMisses	0
8	l5-18	CacheHits	0
8	l5-18	CacheMisses	0
8	l5-19	CacheHits	0
8	l5-19	CacheMisses	0
8	l5-20	CacheHits	0
8	l5-20	CacheMisses	0
8	l5-21	CacheHits	0
8	l5-21	CacheMisses	0
8	l5-22	CacheHits	2
8	l5-22	CacheMisses	0
8	l5-23	CacheHits	3
8	l5-23	CacheMisses	0
8	l5-24	CacheHits	3
8	l5-24	CacheMisses	0
8	l5-25	CacheHits	2
8	l5-25	CacheMisses	0
8	l5-26	CacheHits	2
8	l5-26	CacheMisses	1
8	l5-27	CacheHits	6
8	l5-27	CacheMisses	2
8	l5-28	CacheHits	5
8	l5-28	CacheMisses	0
8	l5-29	CacheHits	13
8	l5-29	CacheMisses	0
8	l5-30	CacheHits	16
8	l5-30	CacheMisses	0
8	l5-31	CacheHits	20
8	l5-31	CacheMisses	4
8	l5-32	CacheHits	27
8	l5-32	CacheMisses	8
8	l6-1	CacheHits	300
8	l6-1	CacheMisses	0
8	l6-2	CacheHits	293
8	l6-2	CacheMisses	0
8	l6-3	CacheHits	308
8	l6-3	CacheMisses	0
8	l6-4	CacheHits	308
8	l6-4	CacheMisses	0
8	l6-5	CacheHits	294
8	l6-5	CacheMisses	0
8	l6-6	CacheHits	312
8	l6-6	CacheMisses	0
8	l6-7	CacheHits	295
8	l6-7	CacheMisses	0
8	l6-8	CacheHits	341
8	l6-8	CacheMisses	0
8	l6-9	CacheHits	286
8	l6-9	CacheMisses	0
8	l6-10	CacheHits	307
8	l6-10	CacheMisses	0
8	l6-11	CacheHits	319
8	l6-11	CacheMisses	0
8	l6-12	CacheHits	304
8	l6-12	CacheMisses	0
8	l6-13	CacheHits	313
8	l6-13	CacheMisses	0
8	l6-14	CacheHits	295
8	l6-14	CacheMisses	0
8	l6-15	CacheHits	258
8	l6-15	CacheMisses	0
8	l6-16	CacheHits	289
8	l6-16	CacheMisses	0
8	l6-17	CacheHits	268
8	l6-17	CacheMisses	0
8	l6-18	CacheHits	277
8	l6-18	CacheMisses	0
8	l6-19	CacheHits	286
8	l6-19	CacheMisses	0
8	l6-20	CacheHits	287
8	l6-20	CacheMisses	0
8	l6-21	CacheHits	297
8	l6-21	CacheMisses	0
8	l6-22	CacheHits	289
8	l6-22	CacheMisses	0
8	l6-23	CacheHits	311
8	l6-23	CacheMisses	0
8	l6-24	CacheHits	294
8	l6-24	CacheMisses	1
8	l6-25	CacheHits	322
8	l6-25	CacheMisses	0
8	l6-26	CacheHits	297
8	l6-26	CacheMisses	1
8	l6-27	CacheHits	302
8	l6-27	CacheMisses	0
8	l6-28	CacheHits	310
8	l6-28	CacheMisses	0
8	l6-29	CacheHits	287
8	l6-29	CacheMisses	0
8	l6-30	CacheHits	291
8	l6-30	CacheMisses	0
8	l6-31	CacheHits	287
8	l6-31	CacheMisses	0
8	l6-32	CacheHits	278
8	l6-32	CacheMisses	1
8	l6-33	CacheHits	282
8	l6-33	CacheMisses	0
8	l6-34	CacheHits	289
8	l6-34	CacheMisses	0
8	l6-35	CacheHits	273
8	l6-35	CacheMisses	0
8	l6-36	CacheHits	304
8	l6-36	CacheMisses	0
8	l6-37	CacheHits	285
8	l6-37	CacheMisses	0
8	l6-38	CacheHits	319
8	l6-38	CacheMisses	0
8	l6-39	CacheHits	329
8	l6-39	CacheMisses	0
8	l6-40	CacheHits	309
8	l6-40	CacheMisses	0
8	l6-41	CacheHits	267
8	l6-41	CacheMisses	0
8	l6-42	CacheHits	301
8	l6-42	CacheMisses	0
8	l6-43	CacheHits	308
8	l6-43	CacheMisses	0
8	l6-44	CacheHits	292
8	l6-44	CacheMisses	2
8	l6-45	CacheHits	304
8	l6-45	CacheMisses	1
8	l6-46	CacheHits	283
8	l6-46	CacheMisses	2
8	l6-47	CacheHits	293
8	l6-47	CacheMisses	0
8	l6-48	CacheHits	309
8	l6-48	CacheMisses	3
8	l6-49	CacheHits	328
8	l6-49	CacheMisses	0
8	l6-50	CacheHits	333
8	l6-50	CacheMisses	2
8	l6-51	CacheHits	306
8	l6-51	CacheMisses	1
8	l6-52	CacheHits	341
8	l6-52	CacheMisses	2
8	l6-53	CacheHits	282
8	l6-53	CacheMisses	4
8	l6-54	CacheHits	293
8	l6-54	CacheMisses	4
8	l6-55	CacheHits	269
8	l6-55	CacheMisses	3
8	l6-56	CacheHits	310
8	l6-56	CacheMisses	2
8	l6-57	CacheHits	318
8	l6-57	CacheMisses	4
8	l6-58	CacheHits	326
8	l6-58	CacheMisses	9
8	l6-59	CacheHits	284
8	l6-59	CacheMisses	10
8	l6-60	CacheHits	289
8	l6-60	CacheMisses	6
8	l6-61	CacheHits	290
8	l6-61	CacheMisses	11
8	l6-62	CacheHits	272
8	l6-62	CacheMisses	13
8	l6-63	CacheHits	283
8	l6-63	CacheMisses	17
8	l6-64	CacheHits	304
8	l6-64	CacheMisses	18
9	root	CacheHits	0
9	root	CacheMisses	0
9	l1-1	CacheHits	0
9	l1-1	CacheMisses	0
9	l1-2	CacheHits	0
9	l1-2	CacheMisses	0
9	l2-1	CacheHits	0
9	l2-1	CacheMisses	0
9	l2-2	CacheHits	0
9	l2-2	CacheMisses	0
9	l2-3	CacheHits	0
9	l2-3	CacheMisses	0
9	l2-4	CacheHits	0
9	l2-4	CacheMisses	0
9	l3-1	CacheHits	0
9	l3-1	CacheMisses	0
9	l3-2	CacheHits	0
9	l3-2	CacheMisses	0
9	l3-3	CacheHits	0
9	l3-3	CacheMisses	0
9	l3-4	CacheHits	0
9	l3-4	CacheMisses	0
9	l3-5	CacheHits	0
9	l3-5	CacheMisses	0
9	l3-6	CacheHits	0
9	l3-6	CacheMisses	0
9	l3-7	CacheHits	0
9	l3-7	CacheMisses	0
9	l3-8	CacheHits	0
9	l3-8	CacheMisses	0
9	l4-1	CacheHits	0
9	l4-1	CacheMisses	0
9	l4-2	CacheHits	0
9	l4-2	CacheMisses	0
9	l4-3	CacheHits	0
9	l4-3	CacheMisses	0
9	l4-4	CacheHits	0
9	l4-4	CacheMisses	0
9	l4-5	CacheHits	0
9	l4-5	CacheMisses	0
9	l4-6	CacheHits	0
9	l4-6	CacheMisses	0
9	l4-7	CacheHits	0
9	l4-7	CacheMisses	0
9	l4-8	CacheHits	0
9	l4-8	CacheMisses	0
9	l4-9	CacheHits	0
9	l4-9	CacheMisses	0
9	l4-10	CacheHits	0
9	l4-10	CacheMisses	0
9	l4-11	CacheHits	0
9	l4-11	CacheMisses	0
9	l4-12	CacheHits	0
9	l4-12	CacheMisses	0
9	l4-13	CacheHits	0
9	l4-13	CacheMisses	0
9	l4-14	CacheHits	0
9	l4-14	CacheMisses	0
9	l4-15	CacheHits	0
9	l4-15	CacheMisses	0
9	l4-16	CacheHits	0
9	l4-16	CacheMisses	0
9	l5-1	CacheHits	0
9	l5-1	CacheMisses	0
9	l5-2	CacheHits	0
9	l5-2	CacheMisses	0
9	l5-3	CacheHits	0
9	l5-3	CacheMisses	0
9	l5-4	CacheHits	0
9	l5-4	CacheMisses	0
9	l5-5	CacheHits	0
9	l5-5	CacheMisses	0
9	l5-6	CacheHits	0
9	l5-6	CacheMisses	0
9	l5-7	CacheHits	0
9	l5-7	CacheMisses	0
9	l5-8	CacheHits	0
9	l5-8	CacheMisses	0
9	l5-9	CacheHits	0
9	l5-9	CacheMisses	0
9	l5-10	CacheHits	0
9	l5-10	CacheMisses	0
9	l5-11	CacheHits	0
9	l5-11	CacheMisses	0
9	l5-12	CacheHits	0
9	l5-12	CacheMisses	0
9	l5-13	CacheHits	0
9	l5-13	CacheMisses	0
9	l5-14	CacheHits	0
9	l5-14	CacheMisses	0
9	l5-15	CacheHits	0
9	l5-15	CacheMisses	0
9	l5-16	CacheHits	0
9	l5-16	CacheMisses	0
9	l5-17	CacheHits	0
9	l5-17	CacheMisses	0
9	l5-18	CacheHits	0
9	l5-18	CacheMisses	0
9	l5-19	CacheHits	0
9	l5-19	CacheMisses	0
9	l5-20	CacheHits	0
9	l5-20	CacheMisses	0
9	l5-21	CacheHits	1
9	l5-21	CacheMisses	0
9	l5-22	CacheHits	0
9	l5-22	CacheMisses	0
9	l5-23	CacheHits	3
9	l5-23	CacheMisses	0
9	l5-24	CacheHits	1
9	l5-24	CacheMisses	0
9	l5-25	CacheHits	0
9	l5-25	CacheMisses	0
9	l5-26	CacheHits	1
9	l5-26	CacheMisses	0
9	l5-27	CacheHits	3
9	l5-27	CacheMisses	0
9	l5-28	CacheHits	5
9	l5-28	CacheMisses	0
9	l5-29	CacheHits	3
9	l5-29	CacheMisses	0
9	l5-30	CacheHits	2
9	l5-30	CacheMisses	0
9	l5-31	CacheHits	5
9	l5-31	CacheMisses	0
9	l5-32	CacheHits	8
9	l5-32	CacheMisses	0
9	l6-1	CacheHits	303
9	l6-1	CacheMisses	0
9	l6-2	CacheHits	295
9	l6-2	CacheMisses	0
9	l6-3	CacheHits	285
9	l6-3	CacheMisses	0
9	l6-4	CacheHits	305
9	l6-4	CacheMisses	0
9	l6-5	CacheHits	315
9	l6-5	CacheMisses	0
9	l6-6	CacheHits	260
9	l6-6	CacheMisses	0
9	l6-7	CacheHits	321
9	l6-7	CacheMisses	0
9	l6-8	CacheHits	306
9	l6-8	CacheMisses	0
9	l6-9	CacheHits	295
9	l6-9	CacheMisses	0
9	l6-10	CacheHits	305
9	l6-10	CacheMisses	0
9	l6-11	CacheHits	285
9	l6-11	CacheMisses	0
9	l6-12	CacheHits	292
9	l6-12	CacheMisses	0
9	l6-13	CacheHits	308
9	l6-13	CacheMisses	0
9	l6-14	CacheHits	303
9	l6-14	CacheMisses	0
9	l6-15	CacheHits	316
9	l6-15	CacheMisses	0
9	l6-16	CacheHits	316
9	l6-16	CacheMisses	0
9	l6-17	CacheHits	312
9	l6-17	CacheMisses	0
9	l6-18	CacheHits	310
9	l6-18	CacheMisses	0
9	l6-19	CacheHits	320
9	l6-19	CacheMisses	0
9	l6-20	CacheHits	285
9	l6-20	CacheMisses	0
9	l6-21	CacheHits	301
9	l6-21	CacheMisses	0
9	l6-22	CacheHits	327
9	l6-22	CacheMisses	0
9	l6-23	CacheHits	296
9	l6-23	CacheMisses	0
9	l6-24	CacheHits	288
9	l6-24	CacheMisses	0
9	l6-25	CacheHits	292
9	l6-25	CacheMisses	0
9	l6-26	CacheHits	311
9	l6-26	CacheMisses	0
9	l6-27	CacheHits	308
9	l6-27	CacheMisses	0
9	l6-28	CacheHits	302
9	l6-28	CacheMisses	0
9	l6-29	CacheHits	270
9	l6-29	CacheMisses	0
9	l6-30	CacheHits	289
9	l6-30	CacheMisses	0
9	l6-31	CacheHits	319
9	l6-31	CacheMisses	0
9	l6-32	CacheHits	287
9	l6-32	CacheMisses	0
9	l6-33	CacheHits	328
9	l6-33	CacheMisses	0
9	l6-34	CacheHits	290
9	l6-34	CacheMisses	0
9	l6-35	CacheHits	313
9	l6-35	CacheMisses	0
9	l6-36	CacheHits	296
9	l6-36	CacheMisses	0
9	l6-37	CacheHits	291
9	l6-37	CacheMisses	0
9	l6-38	CacheHits	325
9	l6-38	CacheMisses	0
9	l6-39	CacheHits	298
9	l6-39	CacheMisses	0
9	l6-40	CacheHits	312
9	l6-40	CacheMisses	0
9	l6-41	CacheHits	310
9	l6-41	CacheMisses	0
9	l6-42	CacheHits	297
9	l6-42	CacheMisses	1
9	l6-43	CacheHits	290
9	l6-43	CacheMisses	0
9	l6-44	CacheHits	317
9	l6-44	CacheMisses	0
9	l6-45	CacheHits	280
9	l6-45	CacheMisses	2
9	l6-46	CacheHits	313
9	l6-46	CacheMisses	1
9	l6-47	CacheHits	310
9	l6-47	CacheMisses	0
9	l6-48	CacheHits	267
9	l6-48	CacheMisses	1
9	l6-49	CacheHits	267
9	l6-49	CacheMisses	0
9	l6-50	CacheHits	309
9	l6-50	CacheMisses	0
9	l6-51	CacheHits	302
9	l6-51	CacheMisses	1
9	l6-52	CacheHits	302
9	l6-52	CacheMisses	0
9	l6-53	CacheHits	299
9	l6-53	CacheMisses	2
9	l6-54	CacheHits	290
9	l6-54	CacheMisses	1
9	l6-55	CacheHits	311
9	l6-55	CacheMisses	3
9	l6-56	CacheHits	306
9	l6-56	CacheMisses	2
9	l6-57	CacheHits	308
9	l6-57	CacheMisses	1
9	l6-58	CacheHits	269
9	l6-58	CacheMisses	2
9	l6-59	CacheHits	301
9	l6-59	CacheMisses	1
9	l6-60	CacheHits	275
9	l6-60	CacheMisses	1
9	l6-61	CacheHits	280
9	l6-61	CacheMisses	3
9	l6-62	CacheHits	310
9	l6-62	CacheMisses	2
9	l6-63	CacheHits	281
9	l6-63	CacheMisses	3
9	l6-64	CacheHits	270
9	l6-64	CacheMisses	5
