Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
2.67092	l3-6	0	5	LastDelay	0	0	1	0
2.67092	l3-6	0	5	FullDelay	0	0	1	0
2.67103	l3-4	0	2	LastDelay	0	0	1	0
2.67103	l3-4	0	2	FullDelay	0	0	1	0
2.67194	l3-7	0	76	LastDelay	0	0	1	0
2.67194	l3-7	0	76	FullDelay	0	0	1	0
2.67226	l3-6	0	10	LastDelay	0	0	1	0
2.67226	l3-6	0	10	FullDelay	0	0	1	0
2.67239	l3-6	0	66	LastDelay	0.002888	2888	1	1
2.67239	l3-6	0	66	FullDelay	0.002888	2888	1	1
2.6724	l3-6	0	82	LastDelay	0	0	1	0
2.6724	l3-6	0	82	FullDelay	0	0	1	0
2.67341	l3-3	0	1	LastDelay	0	0	1	0
2.67341	l3-3	0	1	FullDelay	0	0	1	0
2.67382	l3-4	0	78	LastDelay	0	0	1	0
2.67382	l3-4	0	78	FullDelay	0	0	1	0
2.67464	l3-6	0	51	LastDelay	0	0	1	0
2.67464	l3-6	0	51	FullDelay	0	0	1	0
2.67471	l3-3	0	86	LastDelay	0.002888	2888	1	1
2.67471	l3-3	0	86	FullDelay	0.002888	2888	1	1
2.67474	l3-2	0	1	LastDelay	0	0	1	0
2.67474	l3-2	0	1	FullDelay	0	0	1	0
2.67497	l3-3	0	20	LastDelay	0	0	1	0
2.67497	l3-3	0	20	FullDelay	0	0	1	0
2.6755	l3-1	0	2	LastDelay	0	0	1	0
2.6755	l3-1	0	2	FullDelay	0	0	1	0
2.67595	l3-6	0	53	LastDelay	0.002888	2888	1	1
2.67595	l3-6	0	53	FullDelay	0.002888	2888	1	1
2.67615	l3-1	0	51	LastDelay	0	0	1	0
2.67615	l3-1	0	51	FullDelay	0	0	1	0
2.67648	l3-3	0	42	LastDelay	0.002888	2888	1	1
2.67648	l3-3	0	42	FullDelay	0.002888	2888	1	1
2.67675	l3-4	0	3	LastDelay	0	0	1	0
2.67675	l3-4	0	3	FullDelay	0	0	1	0
2.677	l3-5	0	3	LastDelay	0	0	1	0
2.677	l3-5	0	3	FullDelay	0	0	1	0
2.67743	l3-7	0	58	LastDelay	0	0	1	0
2.67743	l3-7	0	58	FullDelay	0	0	1	0
2.67821	l3-4	0	5	LastDelay	0	0	1	0
2.67821	l3-4	0	5	FullDelay	0	0	1	0
2.67838	l3-3	0	2	LastDelay	0	0	1	0
2.67838	l3-3	0	2	FullDelay	0	0	1	0
2.67846	l3-7	0	2	LastDelay	0	0	1	0
2.67846	l3-7	0	2	FullDelay	0	0	1	0
2.67897	l3-7	0	1	LastDelay	0	0	1	0
2.67897	l3-7	0	1	FullDelay	0	0	1	0
2.67924	l3-8	0	6	LastDelay	0	0	1	0
2.67924	l3-8	0	6	FullDelay	0	0	1	0
2.67931	l3-5	0	24	LastDelay	0	0	1	0
2.67931	l3-5	0	24	FullDelay	0	0	1	0
2.67994	l3-1	0	8	LastDelay	0	0	1	0
2.67994	l3-1	0	8	FullDelay	0	0	1	0
2.68043	l3-1	0	87	LastDelay	0.002888	2888	1	1
2.68043	l3-1	0	87	FullDelay	0.002888	2888	1	1
2.68083	l3-5	0	22	LastDelay	0.002888	2888	1	1
2.68083	l3-5	0	22	FullDelay	0.002888	2888	1	1
2.6814	l3-1	0	9	LastDelay	0	0	1	0
2.6814	l3-1	0	9	FullDelay	0	0	1	0
2.68216	l3-5	0	21	LastDelay	0	0	1	0
2.68216	l3-5	0	21	FullDelay	0	0	1	0
2.68252	l3-5	0	43	LastDelay	0.002888	2888	1	1
2.68252	l3-5	0	43	FullDelay	0.002888	2888	1	1
2.68277	l3-8	0	42	LastDelay	0	0	1	0
2.68277	l3-8	0	42	FullDelay	0	0	1	0
2.68425	l3-8	0	86	LastDelay	0	0	1	0
2.68425	l3-8	0	86	FullDelay	0	0	1	0
2.68445	l3-5	0	46	LastDelay	0.002888	2888	1	1
2.68445	l3-5	0	46	FullDelay	0.002888	2888	1	1
2.68698	l3-1	0	5	LastDelay	0.002888	2888	1	1
2.68698	l3-1	0	5	FullDelay	0.002888	2888	1	1
2.68719	l3-3	0	7	LastDelay	0	0	1	0
2.68719	l3-3	0	7	FullDelay	0	0	1	0
2.6878	l3-7	0	6	LastDelay	0	0	1	0
2.6878	l3-7	0	6	FullDelay	0	0	1	0
2.68801	l3-3	0	24	LastDelay	0.005776	5776	1	2
2.68801	l3-3	0	24	FullDelay	0.005776	5776	1	2
2.68811	l3-2	0	6	LastDelay	0	0	1	0
2.68811	l3-2	0	6	FullDelay	0	0	1	0
2.68829	l3-4	0	36	LastDelay	0.002888	2888	1	1
2.68829	l3-4	0	36	FullDelay	0.002888	2888	1	1
2.68844	l3-6	0	21	LastDelay	0	0	1	0
2.68844	l3-6	0	21	FullDelay	0	0	1	0
2.68848	l3-2	0	38	LastDelay	0	0	1	0
2.68848	l3-2	0	38	FullDelay	0	0	1	0
2.68938	l3-4	0	62	LastDelay	0.002888	2888	1	1
2.68938	l3-4	0	62	FullDelay	0.002888	2888	1	1
2.68986	l3-6	0	18	LastDelay	0	0	1	0
2.68986	l3-6	0	18	FullDelay	0	0	1	0
2.69024	l3-4	0	64	LastDelay	0.00351726	3517.26	1	1
2.69024	l3-4	0	64	FullDelay	0.00351726	3517.26	1	1
2.69025	l3-4	0	57	LastDelay	0	0	1	0
2.69025	l3-4	0	57	FullDelay	0	0	1	0
2.69027	l3-8	0	84	LastDelay	0	0	1	0
2.69027	l3-8	0	84	FullDelay	0	0	1	0
2.69035	l3-1	0	3	LastDelay	0	0	1	0
2.69035	l3-1	0	3	FullDelay	0	0	1	0
2.69058	l3-4	0	12	LastDelay	0	0	1	0
2.69058	l3-4	0	12	FullDelay	0	0	1	0
2.69067	l3-8	0	2	LastDelay	0	0	1	0
2.69067	l3-8	0	2	FullDelay	0	0	1	0
2.69116	l3-1	0	12	LastDelay	0	0	1	0
2.69116	l3-1	0	12	FullDelay	0	0	1	0
2.69185	l3-8	0	22	LastDelay	0	0	1	0
2.69185	l3-8	0	22	FullDelay	0	0	1	0
2.69194	l3-4	0	23	LastDelay	0	0	1	0
2.69194	l3-4	0	23	FullDelay	0	0	1	0
2.69219	l3-8	0	5	LastDelay	0	0	1	0
2.69219	l3-8	0	5	FullDelay	0	0	1	0
2.69249	l3-7	0	28	LastDelay	0	0	1	0
2.69249	l3-7	0	28	FullDelay	0	0	1	0
2.69261	l3-1	0	9	LastDelay	0	0	1	0
2.69261	l3-1	0	9	FullDelay	0	0	1	0
2.69299	l3-7	0	1	LastDelay	0	0	1	0
2.69299	l3-7	0	1	FullDelay	0	0	1	0
2.69302	l3-2	0	42	LastDelay	0.005776	5776	1	2
2.69302	l3-2	0	42	FullDelay	0.005776	5776	1	2
2.69326	l3-1	0	17	LastDelay	0	0	1	0
2.69326	l3-1	0	17	FullDelay	0	0	1	0
2.69343	l3-6	0	1	LastDelay	0	0	1	0
2.69343	l3-6	0	1	FullDelay	0	0	1	0
2.69409	l3-2	0	5	LastDelay	0	0	1	0
2.69409	l3-2	0	5	FullDelay	0	0	1	0
2.69423	l3-4	0	20	LastDelay	0	0	1	0
2.69423	l3-4	0	20	FullDelay	0	0	1	0
2.69476	l3-2	0	13	LastDelay	0	0	1	0
2.69476	l3-2	0	13	FullDelay	0	0	1	0
2.69511	l3-3	0	55	LastDelay	0	0	1	0
2.69511	l3-3	0	55	FullDelay	0	0	1	0
2.69522	l3-6	0	39	LastDelay	0	0	1	0
2.69522	l3-6	0	39	FullDelay	0	0	1	0
2.69538	l3-3	0	28	LastDelay	0	0	1	0
2.69538	l3-3	0	28	FullDelay	0	0	1	0
2.69559	l3-3	0	79	LastDelay	0.002888	2888	1	1
2.69559	l3-3	0	79	FullDelay	0.002888	2888	1	1
2.69645	l3-6	0	22	LastDelay	0.002888	2888	1	1
2.69645	l3-6	0	22	FullDelay	0.002888	2888	1	1
2.69652	l3-2	0	1	LastDelay	0	0	1	0
2.69652	l3-2	0	1	FullDelay	0	0	1	0
2.69674	l3-2	0	6	LastDelay	0	0	1	0
2.69674	l3-2	0	6	FullDelay	0	0	1	0
2.69706	l3-2	0	2	LastDelay	0	0	1	0
2.69706	l3-2	0	2	FullDelay	0	0	1	0
2.69743	l3-1	0	1	LastDelay	0	0	1	0
2.69743	l3-1	0	1	FullDelay	0	0	1	0
2.69762	l3-7	0	7	LastDelay	0	0	1	0
2.69762	l3-7	0	7	FullDelay	0	0	1	0
2.69861	l3-1	0	61	LastDelay	0	0	1	0
2.69861	l3-1	0	61	FullDelay	0	0	1	0
2.69958	l3-8	0	11	LastDelay	0.002888	2888	1	1
2.69958	l3-8	0	11	FullDelay	0.002888	2888	1	1
2.70002	l3-7	0	10	LastDelay	0	0	1	0
2.70002	l3-7	0	10	FullDelay	0	0	1	0
2.70003	l3-6	0	2	LastDelay	0	0	1	0
2.70003	l3-6	0	2	FullDelay	0	0	1	0
2.70006	l3-2	0	7	LastDelay	0	0	1	0
2.70006	l3-2	0	7	FullDelay	0	0	1	0
2.70024	l3-6	0	4	LastDelay	0	0	1	0
2.70024	l3-6	0	4	FullDelay	0	0	1	0
2.70029	l3-5	0	44	LastDelay	0	0	1	0
2.70029	l3-5	0	44	FullDelay	0	0	1	0
2.7005	l3-3	0	5	LastDelay	0	0	1	0
2.7005	l3-3	0	5	FullDelay	0	0	1	0
2.70069	l3-7	0	7	LastDelay	0	0	1	0
2.70069	l3-7	0	7	FullDelay	0	0	1	0
2.70104	l3-1	0	1	LastDelay	0	0	1	0
2.70104	l3-1	0	1	FullDelay	0	0	1	0
2.70157	l3-4	0	9	LastDelay	0	0	1	0
2.70157	l3-4	0	9	FullDelay	0	0	1	0
2.70424	l3-8	0	68	LastDelay	0	0	1	0
2.70424	l3-8	0	68	FullDelay	0	0	1	0
2.70434	l3-1	0	99	LastDelay	0.002888	2888	1	1
2.70434	l3-1	0	99	FullDelay	0.002888	2888	1	1
2.70569	l3-7	0	11	LastDelay	0	0	1	0
2.70569	l3-7	0	11	FullDelay	0	0	1	0
2.706	l3-2	0	1	LastDelay	0	0	1	0
2.706	l3-2	0	1	FullDelay	0	0	1	0
2.70615	l3-6	0	1	LastDelay	0	0	1	0
2.70615	l3-6	0	1	FullDelay	0	0	1	0
2.70623	l3-8	0	92	LastDelay	0.002888	2888	1	1
2.70623	l3-8	0	92	FullDelay	0.002888	2888	1	1
2.70644	l3-1	0	80	LastDelay	0	0	1	0
2.70644	l3-1	0	80	FullDelay	0	0	1	0
2.70705	l3-1	0	2	LastDelay	0	0	1	0
2.70705	l3-1	0	2	FullDelay	0	0	1	0
2.70709	l3-8	0	29	LastDelay	0.00291359	2913.59	1	1
2.70709	l3-8	0	29	FullDelay	0.00291359	2913.59	1	1
2.7092	l3-8	0	1	LastDelay	0	0	1	0
2.7092	l3-8	0	1	FullDelay	0	0	1	0
2.70921	l3-5	0	20	LastDelay	0	0	1	0
2.70921	l3-5	0	20	FullDelay	0	0	1	0
2.7098	l3-7	0	43	LastDelay	0	0	1	0
2.7098	l3-7	0	43	FullDelay	0	0	1	0
2.71037	l3-2	0	23	LastDelay	0.005776	5776	1	2
2.71037	l3-2	0	23	FullDelay	0.005776	5776	1	2
2.71044	l3-7	0	17	LastDelay	0	0	1	0
2.71044	l3-7	0	17	FullDelay	0	0	1	0
2.71097	l3-4	0	96	LastDelay	0.002888	2888	1	1
2.71097	l3-4	0	96	FullDelay	0.002888	2888	1	1
2.71117	l3-1	0	24	LastDelay	0	0	1	0
2.71117	l3-1	0	24	FullDelay	0	0	1	0
2.71137	l3-6	0	2	LastDelay	0	0	1	0
2.71137	l3-6	0	2	FullDelay	0	0	1	0
2.71213	l3-2	0	90	LastDelay	0.002888	2888	1	1
2.71213	l3-2	0	90	FullDelay	0.002888	2888	1	1
2.71234	l3-3	0	3	LastDelay	0	0	1	0
2.71234	l3-3	0	3	FullDelay	0	0	1	0
2.71244	l3-1	0	11	LastDelay	0	0	1	0
2.71244	l3-1	0	11	FullDelay	0	0	1	0
2.71289	l3-2	0	2	LastDelay	0	0	1	0
2.71289	l3-2	0	2	FullDelay	0	0	1	0
2.71334	l3-5	0	69	LastDelay	0.002888	2888	1	1
2.71334	l3-5	0	69	FullDelay	0.002888	2888	1	1
2.71388	l3-1	0	3	LastDelay	0	0	1	0
2.71388	l3-1	0	3	FullDelay	0	0	1	0
2.71545	l3-7	0	37	LastDelay	0	0	1	0
2.71545	l3-7	0	37	FullDelay	0	0	1	0
2.71617	l3-1	0	3	LastDelay	0	0	1	0
2.71617	l3-1	0	3	FullDelay	0	0	1	0
2.71617	l3-7	0	30	LastDelay	0	0	1	0
2.71617	l3-7	0	30	FullDelay	0	0	1	0
2.71733	l3-5	0	19	LastDelay	0	0	1	0
2.71733	l3-5	0	19	FullDelay	0	0	1	0
2.71787	l3-1	0	1	LastDelay	0	0	1	0
2.71787	l3-1	0	1	FullDelay	0	0	1	0
2.71798	l3-6	0	12	LastDelay	0.002888	2888	1	1
2.71798	l3-6	0	12	FullDelay	0.002888	2888	1	1
2.71809	l3-6	0	15	LastDelay	0	0	1	0
2.71809	l3-6	0	15	FullDelay	0	0	1	0
2.71825	l3-1	0	31	LastDelay	0	0	1	0
2.71825	l3-1	0	31	FullDelay	0	0	1	0
2.71845	l3-2	0	1	LastDelay	0	0	1	0
2.71845	l3-2	0	1	FullDelay	0	0	1	0
2.71879	l3-4	0	62	LastDelay	0	0	1	0
2.71879	l3-4	0	62	FullDelay	0	0	1	0
2.71925	l3-8	0	80	LastDelay	0.005776	5776	1	2
2.71925	l3-8	0	80	FullDelay	0.005776	5776	1	2
2.71932	l3-4	0	1	LastDelay	0	0	1	0
2.71932	l3-4	0	1	FullDelay	0	0	1	0
2.71964	l3-4	0	16	LastDelay	0.002888	2888	1	1
2.71964	l3-4	0	16	FullDelay	0.002888	2888	1	1
2.72029	l3-3	0	14	LastDelay	0	0	1	0
2.72029	l3-3	0	14	FullDelay	0	0	1	0
2.72069	l3-5	0	45	LastDelay	0.002888	2888	1	1
2.72069	l3-5	0	45	FullDelay	0.002888	2888	1	1
2.72179	l3-3	0	6	LastDelay	0	0	1	0
2.72179	l3-3	0	6	FullDelay	0	0	1	0
2.72199	l3-8	0	71	LastDelay	0.005776	5776	1	2
2.72199	l3-8	0	71	FullDelay	0.005776	5776	1	2
2.7221	l3-5	0	5	LastDelay	0	0	1	0
2.7221	l3-5	0	5	FullDelay	0	0	1	0
2.72275	l3-6	0	1	LastDelay	0	0	1	0
2.72275	l3-6	0	1	FullDelay	0	0	1	0
2.72307	l3-6	0	5	LastDelay	0	0	1	0
2.72307	l3-6	0	5	FullDelay	0	0	1	0
2.72321	l3-8	0	29	LastDelay	0	0	1	0
2.72321	l3-8	0	29	FullDelay	0	0	1	0
2.72426	l3-2	0	30	LastDelay	0	0	1	0
2.72426	l3-2	0	30	FullDelay	0	0	1	0
2.72522	l3-6	0	1	LastDelay	0	0	1	0
2.72522	l3-6	0	1	FullDelay	0	0	1	0
2.72546	l3-4	0	42	LastDelay	0	0	1	0
2.72546	l3-4	0	42	FullDelay	0	0	1	0
2.72561	l3-5	0	57	LastDelay	0.002888	2888	1	1
2.72561	l3-5	0	57	FullDelay	0.002888	2888	1	1
2.72632	l3-4	0	87	LastDelay	0.005776	5776	1	2
2.72632	l3-4	0	87	FullDelay	0.005776	5776	1	2
2.72647	l3-5	0	95	LastDelay	0.00324853	3248.53	1	1
2.72647	l3-5	0	95	FullDelay	0.00324853	3248.53	1	1
2.72648	l3-3	0	46	LastDelay	0	0	1	0
2.72648	l3-3	0	46	FullDelay	0	0	1	0
2.72683	l3-3	0	61	LastDelay	0.002888	2888	1	1
2.72683	l3-3	0	61	FullDelay	0.002888	2888	1	1
2.72694	l3-6	0	12	LastDelay	0	0	1	0
2.72694	l3-6	0	12	FullDelay	0	0	1	0
2.7275	l3-2	0	6	LastDelay	0	0	1	0
2.7275	l3-2	0	6	FullDelay	0	0	1	0
2.72833	l3-1	0	4	LastDelay	0	0	1	0
2.72833	l3-1	0	4	FullDelay	0	0	1	0
2.72869	l3-4	0	49	LastDelay	0.002888	2888	1	1
2.72869	l3-4	0	49	FullDelay	0.002888	2888	1	1
2.7292	l3-6	0	33	LastDelay	0	0	1	0
2.7292	l3-6	0	33	FullDelay	0	0	1	0
2.73019	l3-6	0	13	LastDelay	0	0	1	0
2.73019	l3-6	0	13	FullDelay	0	0	1	0
2.7303	l3-1	0	14	LastDelay	0	0	1	0
2.7303	l3-1	0	14	FullDelay	0	0	1	0
2.73102	l3-4	0	41	LastDelay	0.005776	5776	1	2
2.73102	l3-4	0	41	FullDelay	0.005776	5776	1	2
2.73121	l3-8	0	14	LastDelay	0.002888	2888	1	1
2.73121	l3-8	0	14	FullDelay	0.002888	2888	1	1
2.73175	l3-8	0	6	LastDelay	0	0	1	0
2.73175	l3-8	0	6	FullDelay	0	0	1	0
2.73188	l3-7	0	43	LastDelay	0	0	1	0
2.73188	l3-7	0	43	FullDelay	0	0	1	0
2.73249	l3-5	0	82	LastDelay	0	0	1	0
2.73249	l3-5	0	82	FullDelay	0	0	1	0
2.73387	l3-1	0	91	LastDelay	0.002888	2888	1	1
2.73387	l3-1	0	91	FullDelay	0.002888	2888	1	1
2.73476	l3-5	0	2	LastDelay	0	0	1	0
2.73476	l3-5	0	2	FullDelay	0	0	1	0
2.73612	l3-3	0	26	LastDelay	0.005776	5776	1	2
2.73612	l3-3	0	26	FullDelay	0.005776	5776	1	2
2.73625	l3-7	0	51	LastDelay	0	0	1	0
2.73625	l3-7	0	51	FullDelay	0	0	1	0
2.73683	l3-8	0	37	LastDelay	0.002888	2888	1	1
2.73683	l3-8	0	37	FullDelay	0.002888	2888	1	1
2.73693	l3-2	0	73	LastDelay	0.005776	5776	1	2
2.73693	l3-2	0	73	FullDelay	0.005776	5776	1	2
2.73781	l3-4	0	1	LastDelay	0	0	1	0
2.73781	l3-4	0	1	FullDelay	0	0	1	0
2.73803	l3-7	0	33	LastDelay	0	0	1	0
2.73803	l3-7	0	33	FullDelay	0	0	1	0
2.73822	l3-6	0	30	LastDelay	0.005776	5776	1	2
2.73822	l3-6	0	30	FullDelay	0.005776	5776	1	2
2.73826	l3-5	0	6	LastDelay	0	0	1	0
2.73826	l3-5	0	6	FullDelay	0	0	1	0
2.73852	l3-1	0	1	LastDelay	0	0	1	0
2.73852	l3-1	0	1	FullDelay	0	0	1	0
2.73877	l3-7	0	17	LastDelay	0	0	1	0
2.73877	l3-7	0	17	FullDelay	0	0	1	0
2.73878	l3-5	0	6	LastDelay	0	0	1	0
2.73878	l3-5	0	6	FullDelay	0	0	1	0
2.73887	l3-6	0	2	LastDelay	0	0	1	0
2.73887	l3-6	0	2	FullDelay	0	0	1	0
2.73896	l3-7	0	97	LastDelay	0.002888	2888	1	1
2.73896	l3-7	0	97	FullDelay	0.002888	2888	1	1
2.73942	l3-5	0	45	LastDelay	0	0	1	0
2.73942	l3-5	0	45	FullDelay	0	0	1	0
2.73976	l3-6	0	15	LastDelay	0	0	1	0
2.73976	l3-6	0	15	FullDelay	0	0	1	0
2.73981	l3-7	0	5	LastDelay	0.00630716	6307.16	1	2
2.73981	l3-7	0	5	FullDelay	0.00630716	6307.16	1	2
2.74009	l3-4	0	29	LastDelay	0	0	1	0
2.74009	l3-4	0	29	FullDelay	0	0	1	0
2.74058	l3-7	0	20	LastDelay	0	0	1	0
2.74058	l3-7	0	20	FullDelay	0	0	1	0
2.74067	l3-7	0	87	LastDelay	0.00652832	6528.32	1	2
2.74067	l3-7	0	87	FullDelay	0.00652832	6528.32	1	2
2.74242	l3-3	0	4	LastDelay	0	0	1	0
2.74242	l3-3	0	4	FullDelay	0	0	1	0
2.74244	l3-8	0	10	LastDelay	0	0	1	0
2.74244	l3-8	0	10	FullDelay	0	0	1	0
2.74259	l3-1	0	2	LastDelay	0	0	1	0
2.74259	l3-1	0	2	FullDelay	0	0	1	0
2.74273	l3-5	0	2	LastDelay	0	0	1	0
2.74273	l3-5	0	2	FullDelay	0	0	1	0
2.74311	l3-8	0	2	LastDelay	0	0	1	0
2.74311	l3-8	0	2	FullDelay	0	0	1	0
2.74373	l3-3	0	17	LastDelay	0	0	1	0
2.74373	l3-3	0	17	FullDelay	0	0	1	0
2.74436	l3-4	0	41	LastDelay	0	0	1	0
2.74436	l3-4	0	41	FullDelay	0	0	1	0
2.74453	l3-7	0	52	LastDelay	0.002888	2888	1	1
2.74453	l3-7	0	52	FullDelay	0.002888	2888	1	1
2.74495	l3-8	0	6	LastDelay	0	0	1	0
2.74495	l3-8	0	6	FullDelay	0	0	1	0
2.7452	l3-7	0	23	LastDelay	0	0	1	0
2.7452	l3-7	0	23	FullDelay	0	0	1	0
2.74635	l3-7	0	58	LastDelay	0	0	1	0
2.74635	l3-7	0	58	FullDelay	0	0	1	0
2.74751	l3-7	0	77	LastDelay	0	0	1	0
2.74751	l3-7	0	77	FullDelay	0	0	1	0
2.74768	l3-4	0	8	LastDelay	0	0	1	0
2.74768	l3-4	0	8	FullDelay	0	0	1	0
2.74774	l3-4	0	5	LastDelay	0	0	1	0
2.74774	l3-4	0	5	FullDelay	0	0	1	0
2.74801	l3-5	0	56	LastDelay	0.005776	5776	1	2
2.74801	l3-5	0	56	FullDelay	0.005776	5776	1	2
2.74832	l3-1	0	11	LastDelay	0	0	1	0
2.74832	l3-1	0	11	FullDelay	0	0	1	0
2.7494	l3-6	0	5	LastDelay	0	0	1	0
2.7494	l3-6	0	5	FullDelay	0	0	1	0
2.74945	l3-8	0	90	LastDelay	0	0	1	0
2.74945	l3-8	0	90	FullDelay	0	0	1	0
2.74991	l3-8	0	55	LastDelay	0	0	1	0
2.74991	l3-8	0	55	FullDelay	0	0	1	0
2.75113	l3-8	0	19	LastDelay	0.002888	2888	1	1
2.75113	l3-8	0	19	FullDelay	0.002888	2888	1	1
2.75116	l3-4	0	27	LastDelay	0.005776	5776	1	2
2.75116	l3-4	0	27	FullDelay	0.005776	5776	1	2
2.75145	l3-1	0	15	LastDelay	0	0	1	0
2.75145	l3-1	0	15	FullDelay	0	0	1	0
2.75158	l3-3	0	45	LastDelay	0	0	1	0
2.75158	l3-3	0	45	FullDelay	0	0	1	0
2.75164	l3-5	0	27	LastDelay	0	0	1	0
2.75164	l3-5	0	27	FullDelay	0	0	1	0
2.75176	l3-2	0	19	LastDelay	0	0	1	0
2.75176	l3-2	0	19	FullDelay	0	0	1	0
2.75199	l3-8	0	9	LastDelay	0.00368396	3683.96	1	1
2.75199	l3-8	0	9	FullDelay	0.00368396	3683.96	1	1
2.75207	l3-7	0	12	LastDelay	0	0	1	0
2.75207	l3-7	0	12	FullDelay	0	0	1	0
2.75281	l3-1	0	40	LastDelay	0	0	1	0
2.75281	l3-1	0	40	FullDelay	0	0	1	0
2.75294	l3-5	0	44	LastDelay	0	0	1	0
2.75294	l3-5	0	44	FullDelay	0	0	1	0
2.75394	l3-8	0	47	LastDelay	0	0	1	0
2.75394	l3-8	0	47	FullDelay	0	0	1	0
2.7541	l3-2	0	37	LastDelay	0	0	1	0
2.7541	l3-2	0	37	FullDelay	0	0	1	0
2.75435	l3-2	0	1	LastDelay	0	0	1	0
2.75435	l3-2	0	1	FullDelay	0	0	1	0
2.75567	l3-8	0	3	LastDelay	0	0	1	0
2.75567	l3-8	0	3	FullDelay	0	0	1	0
2.75585	l3-1	0	4	LastDelay	0	0	1	0
2.75585	l3-1	0	4	FullDelay	0	0	1	0
2.75633	l3-8	0	6	LastDelay	0	0	1	0
2.75633	l3-8	0	6	FullDelay	0	0	1	0
2.75664	l3-2	0	3	LastDelay	0	0	1	0
2.75664	l3-2	0	3	FullDelay	0	0	1	0
2.75759	l3-8	0	21	LastDelay	0.002888	2888	1	1
2.75759	l3-8	0	21	FullDelay	0.002888	2888	1	1
2.75824	l3-4	0	30	LastDelay	0.005776	5776	1	2
2.75824	l3-4	0	30	FullDelay	0.005776	5776	1	2
2.75844	l3-2	0	8	LastDelay	0	0	1	0
2.75844	l3-2	0	8	FullDelay	0	0	1	0
2.75875	l3-1	0	44	LastDelay	0.002888	2888	1	1
2.75875	l3-1	0	44	FullDelay	0.002888	2888	1	1
2.75887	l3-6	0	21	LastDelay	0	0	1	0
2.75887	l3-6	0	21	FullDelay	0	0	1	0
2.7591	l3-4	0	33	LastDelay	0.00646592	6465.92	1	2
2.7591	l3-4	0	33	FullDelay	0.00646592	6465.92	1	2
2.75948	l3-2	0	87	LastDelay	0	0	1	0
2.75948	l3-2	0	87	FullDelay	0	0	1	0
2.75956	l3-5	0	3	LastDelay	0	0	1	0
2.75956	l3-5	0	3	FullDelay	0	0	1	0
2.76025	l3-3	0	9	LastDelay	0	0	1	0
2.76025	l3-3	0	9	FullDelay	0	0	1	0
2.76049	l3-1	0	82	LastDelay	0.005776	5776	1	2
2.76049	l3-1	0	82	FullDelay	0.005776	5776	1	2
2.76068	l3-5	0	96	LastDelay	0	0	1	0
2.76068	l3-5	0	96	FullDelay	0	0	1	0
2.7607	l3-8	0	73	LastDelay	0.002888	2888	1	1
2.7607	l3-8	0	73	FullDelay	0.002888	2888	1	1
2.76146	l3-6	0	41	LastDelay	0.002888	2888	1	1
2.76146	l3-6	0	41	FullDelay	0.002888	2888	1	1
2.76234	l3-2	0	2	LastDelay	0	0	1	0
2.76234	l3-2	0	2	FullDelay	0	0	1	0
2.7636	l3-1	0	3	LastDelay	0	0	1	0
2.7636	l3-1	0	3	FullDelay	0	0	1	0
2.76426	l3-8	0	2	LastDelay	0	0	1	0
2.76426	l3-8	0	2	FullDelay	0	0	1	0
2.76443	l3-4	0	81	LastDelay	0.002888	2888	1	1
2.76443	l3-4	0	81	FullDelay	0.002888	2888	1	1
2.76463	l3-8	0	4	LastDelay	0	0	1	0
2.76463	l3-8	0	4	FullDelay	0	0	1	0
2.76577	l3-5	0	8	LastDelay	0	0	1	0
2.76577	l3-5	0	8	FullDelay	0	0	1	0
2.7658	l3-2	0	32	LastDelay	0	0	1	0
2.7658	l3-2	0	32	FullDelay	0	0	1	0
2.76608	l3-4	0	72	LastDelay	0	0	1	0
2.76608	l3-4	0	72	FullDelay	0	0	1	0
2.76612	l3-8	0	66	LastDelay	0.002888	2888	1	1
2.76612	l3-8	0	66	FullDelay	0.002888	2888	1	1
2.76726	l3-4	0	31	LastDelay	0.002888	2888	1	1
2.76726	l3-4	0	31	FullDelay	0.002888	2888	1	1
2.76803	l3-8	0	14	LastDelay	0	0	1	0
2.76803	l3-8	0	14	FullDelay	0	0	1	0
2.76827	l3-7	0	1	LastDelay	0	0	1	0
2.76827	l3-7	0	1	FullDelay	0	0	1	0
2.76865	l3-2	0	14	LastDelay	0	0	1	0
2.76865	l3-2	0	14	FullDelay	0	0	1	0
2.76878	l3-8	0	1	LastDelay	0	0	1	0
2.76878	l3-8	0	1	FullDelay	0	0	1	0
2.76915	l3-7	0	16	LastDelay	0	0	1	0
2.76915	l3-7	0	16	FullDelay	0	0	1	0
2.76932	l3-7	0	12	LastDelay	0	0	1	0
2.76932	l3-7	0	12	FullDelay	0	0	1	0
2.77014	l3-1	0	96	LastDelay	0.005776	5776	1	2
2.77014	l3-1	0	96	FullDelay	0.005776	5776	1	2
2.77047	l3-8	0	35	LastDelay	0	0	1	0
2.77047	l3-8	0	35	FullDelay	0	0	1	0
2.77132	l3-8	0	14	LastDelay	0	0	1	0
2.77132	l3-8	0	14	FullDelay	0	0	1	0
2.77143	l3-8	0	53	LastDelay	0.002888	2888	1	1
2.77143	l3-8	0	53	FullDelay	0.002888	2888	1	1
2.77228	l3-8	0	8	LastDelay	0	0	1	0
2.77228	l3-8	0	8	FullDelay	0	0	1	0
2.77262	l3-5	0	41	LastDelay	0	0	1	0
