Time,Node,Type,Packets 
5,l8-55,CacheHits,288
5,l8-55,CacheMisses,0
5,l8-56,CacheHits,310
5,l8-56,CacheMisses,0
5,l8-57,CacheHits,274
5,l8-57,CacheMisses,0
5,l8-58,CacheHits,317
5,l8-58,CacheMisses,0
5,l8-59,CacheHits,310
5,l8-59,CacheMisses,0
5,l8-60,CacheHits,287
5,l8-60,CacheMisses,0
5,l8-61,CacheHits,293
5,l8-61,CacheMisses,0
5,l8-62,CacheHits,342
5,l8-62,CacheMisses,2
5,l8-63,CacheHits,282
5,l8-63,CacheMisses,0
5,l8-64,CacheHits,293
5,l8-64,CacheMisses,0
5,l8-65,CacheHits,328
5,l8-65,CacheMisses,0
5,l8-66,CacheHits,307
5,l8-66,CacheMisses,1
5,l8-67,CacheHits,323
5,l8-67,CacheMisses,0
5,l8-68,CacheHits,306
5,l8-68,CacheMisses,0
5,l8-69,CacheHits,318
5,l8-69,CacheMisses,0
5,l8-70,CacheHits,324
5,l8-70,CacheMisses,0
5,l8-71,CacheHits,284
5,l8-71,CacheMisses,0
5,l8-72,CacheHits,288
5,l8-72,CacheMisses,2
5,l8-73,CacheHits,312
5,l8-73,CacheMisses,2
5,l8-74,CacheHits,284
5,l8-74,CacheMisses,1
5,l8-75,CacheHits,333
5,l8-75,CacheMisses,1
5,l8-76,CacheHits,300
5,l8-76,CacheMisses,1
5,l8-77,CacheHits,308
5,l8-77,CacheMisses,0
5,l8-78,CacheHits,282
5,l8-78,CacheMisses,0
5,l8-79,CacheHits,295
5,l8-79,CacheMisses,0
5,l8-80,CacheHits,284
5,l8-80,CacheMisses,0
5,l8-81,CacheHits,298
5,l8-81,CacheMisses,0
5,l8-82,CacheHits,325
5,l8-82,CacheMisses,1
5,l8-83,CacheHits,328
5,l8-83,CacheMisses,0
5,l8-84,CacheHits,285
5,l8-84,CacheMisses,3
5,l8-85,CacheHits,286
5,l8-85,CacheMisses,0
5,l8-86,CacheHits,319
5,l8-86,CacheMisses,0
5,l8-87,CacheHits,306
5,l8-87,CacheMisses,0
5,l8-88,CacheHits,289
5,l8-88,CacheMisses,0
5,l8-89,CacheHits,272
5,l8-89,CacheMisses,0
5,l8-90,CacheHits,311
5,l8-90,CacheMisses,1
5,l8-91,CacheHits,308
5,l8-91,CacheMisses,0
5,l8-92,CacheHits,272
5,l8-92,CacheMisses,0
5,l8-93,CacheHits,299
5,l8-93,CacheMisses,0
5,l8-94,CacheHits,301
5,l8-94,CacheMisses,0
5,l8-95,CacheHits,289
5,l8-95,CacheMisses,0
5,l8-96,CacheHits,282
5,l8-96,CacheMisses,0
5,l8-97,CacheHits,294
5,l8-97,CacheMisses,1
5,l8-98,CacheHits,328
5,l8-98,CacheMisses,0
5,l8-99,CacheHits,299
5,l8-99,CacheMisses,1
5,l8-100,CacheHits,315
5,l8-100,CacheMisses,0
5,l8-101,CacheHits,300
5,l8-101,CacheMisses,0
5,l8-102,CacheHits,292
5,l8-102,CacheMisses,0
5,l8-103,CacheHits,295
5,l8-103,CacheMisses,1
5,l8-104,CacheHits,300
5,l8-104,CacheMisses,0
5,l8-105,CacheHits,279
5,l8-105,CacheMisses,0
5,l8-106,CacheHits,279
5,l8-106,CacheMisses,0
5,l8-107,CacheHits,308
5,l8-107,CacheMisses,0
5,l8-108,CacheHits,258
5,l8-108,CacheMisses,0
5,l8-109,CacheHits,252
5,l8-109,CacheMisses,2
5,l8-110,CacheHits,307
5,l8-110,CacheMisses,1
5,l8-111,CacheHits,290
5,l8-111,CacheMisses,0
5,l8-112,CacheHits,304
5,l8-112,CacheMisses,1
5,l8-113,CacheHits,301
5,l8-113,CacheMisses,0
5,l8-114,CacheHits,273
5,l8-114,CacheMisses,1
5,l8-115,CacheHits,309
5,l8-115,CacheMisses,0
5,l8-116,CacheHits,275
5,l8-116,CacheMisses,2
5,l8-117,CacheHits,332
5,l8-117,CacheMisses,1
5,l8-118,CacheHits,301
5,l8-118,CacheMisses,0
5,l8-119,CacheHits,282
5,l8-119,CacheMisses,0
5,l8-120,CacheHits,290
5,l8-120,CacheMisses,2
5,l8-121,CacheHits,272
5,l8-121,CacheMisses,0
5,l8-122,CacheHits,314
5,l8-122,CacheMisses,1
5,l8-123,CacheHits,338
5,l8-123,CacheMisses,1
5,l8-124,CacheHits,278
5,l8-124,CacheMisses,1
5,l8-125,CacheHits,295
5,l8-125,CacheMisses,0
5,l8-126,CacheHits,290
5,l8-126,CacheMisses,1
5,l8-127,CacheHits,343
5,l8-127,CacheMisses,1
5,l8-128,CacheHits,322
5,l8-128,CacheMisses,0
5,l8-129,CacheHits,282
5,l8-129,CacheMisses,1
5,l8-130,CacheHits,279
5,l8-130,CacheMisses,0
5,l8-131,CacheHits,303
5,l8-131,CacheMisses,1
5,l8-132,CacheHits,276
5,l8-132,CacheMisses,0
5,l8-133,CacheHits,301
5,l8-133,CacheMisses,0
5,l8-134,CacheHits,306
5,l8-134,CacheMisses,0
5,l8-135,CacheHits,303
5,l8-135,CacheMisses,0
5,l8-136,CacheHits,326
5,l8-136,CacheMisses,1
5,l8-137,CacheHits,316
5,l8-137,CacheMisses,0
5,l8-138,CacheHits,284
5,l8-138,CacheMisses,0
5,l8-139,CacheHits,309
5,l8-139,CacheMisses,2
5,l8-140,CacheHits,282
5,l8-140,CacheMisses,0
5,l8-141,CacheHits,280
5,l8-141,CacheMisses,0
5,l8-142,CacheHits,308
5,l8-142,CacheMisses,1
5,l8-143,CacheHits,335
5,l8-143,CacheMisses,0
5,l8-144,CacheHits,304
5,l8-144,CacheMisses,0
5,l8-145,CacheHits,286
5,l8-145,CacheMisses,0
5,l8-146,CacheHits,317
5,l8-146,CacheMisses,2
5,l8-147,CacheHits,312
5,l8-147,CacheMisses,0
5,l8-148,CacheHits,296
5,l8-148,CacheMisses,0
5,l8-149,CacheHits,332
5,l8-149,CacheMisses,1
5,l8-150,CacheHits,296
5,l8-150,CacheMisses,2
5,l8-151,CacheHits,293
5,l8-151,CacheMisses,0
5,l8-152,CacheHits,307
5,l8-152,CacheMisses,0
5,l8-153,CacheHits,308
5,l8-153,CacheMisses,1
5,l8-154,CacheHits,295
5,l8-154,CacheMisses,1
5,l8-155,CacheHits,253
5,l8-155,CacheMisses,1
5,l8-156,CacheHits,272
5,l8-156,CacheMisses,3
5,l8-157,CacheHits,305
5,l8-157,CacheMisses,2
5,l8-158,CacheHits,271
5,l8-158,CacheMisses,1
5,l8-159,CacheHits,289
5,l8-159,CacheMisses,3
5,l8-160,CacheHits,296
5,l8-160,CacheMisses,1
5,l8-161,CacheHits,287
5,l8-161,CacheMisses,1
5,l8-162,CacheHits,317
5,l8-162,CacheMisses,1
5,l8-163,CacheHits,322
5,l8-163,CacheMisses,1
5,l8-164,CacheHits,299
5,l8-164,CacheMisses,1
5,l8-165,CacheHits,291
5,l8-165,CacheMisses,1
5,l8-166,CacheHits,331
5,l8-166,CacheMisses,0
5,l8-167,CacheHits,302
5,l8-167,CacheMisses,0
5,l8-168,CacheHits,274
5,l8-168,CacheMisses,1
5,l8-169,CacheHits,316
5,l8-169,CacheMisses,0
5,l8-170,CacheHits,288
5,l8-170,CacheMisses,1
5,l8-171,CacheHits,317
5,l8-171,CacheMisses,1
5,l8-172,CacheHits,306
5,l8-172,CacheMisses,2
5,l8-173,CacheHits,281
5,l8-173,CacheMisses,2
5,l8-174,CacheHits,318
5,l8-174,CacheMisses,1
5,l8-175,CacheHits,337
5,l8-175,CacheMisses,1
5,l8-176,CacheHits,281
5,l8-176,CacheMisses,3
5,l8-177,CacheHits,307
5,l8-177,CacheMisses,0
5,l8-178,CacheHits,305
5,l8-178,CacheMisses,2
5,l8-179,CacheHits,287
5,l8-179,CacheMisses,0
5,l8-180,CacheHits,345
5,l8-180,CacheMisses,5
5,l8-181,CacheHits,311
5,l8-181,CacheMisses,1
5,l8-182,CacheHits,285
5,l8-182,CacheMisses,2
5,l8-183,CacheHits,277
5,l8-183,CacheMisses,3
5,l8-184,CacheHits,289
5,l8-184,CacheMisses,1
5,l8-185,CacheHits,309
5,l8-185,CacheMisses,2
5,l8-186,CacheHits,293
5,l8-186,CacheMisses,0
5,l8-187,CacheHits,338
5,l8-187,CacheMisses,0
5,l8-188,CacheHits,305
5,l8-188,CacheMisses,1
5,l8-189,CacheHits,306
5,l8-189,CacheMisses,3
5,l8-190,CacheHits,322
5,l8-190,CacheMisses,1
5,l8-191,CacheHits,277
5,l8-191,CacheMisses,5
5,l8-192,CacheHits,324
5,l8-192,CacheMisses,2
5,l8-193,CacheHits,282
5,l8-193,CacheMisses,3
5,l8-194,CacheHits,327
5,l8-194,CacheMisses,5
5,l8-195,CacheHits,308
5,l8-195,CacheMisses,1
5,l8-196,CacheHits,304
5,l8-196,CacheMisses,0
5,l8-197,CacheHits,286
5,l8-197,CacheMisses,1
5,l8-198,CacheHits,275
5,l8-198,CacheMisses,1
5,l8-199,CacheHits,345
5,l8-199,CacheMisses,3
5,l8-200,CacheHits,301
5,l8-200,CacheMisses,0
5,l8-201,CacheHits,272
5,l8-201,CacheMisses,1
5,l8-202,CacheHits,287
5,l8-202,CacheMisses,3
5,l8-203,CacheHits,329
5,l8-203,CacheMisses,1
5,l8-204,CacheHits,300
5,l8-204,CacheMisses,3
5,l8-205,CacheHits,331
5,l8-205,CacheMisses,2
5,l8-206,CacheHits,297
5,l8-206,CacheMisses,2
5,l8-207,CacheHits,273
5,l8-207,CacheMisses,2
5,l8-208,CacheHits,277
5,l8-208,CacheMisses,4
5,l8-209,CacheHits,280
5,l8-209,CacheMisses,2
5,l8-210,CacheHits,292
5,l8-210,CacheMisses,1
5,l8-211,CacheHits,311
5,l8-211,CacheMisses,3
5,l8-212,CacheHits,289
5,l8-212,CacheMisses,3
5,l8-213,CacheHits,319
5,l8-213,CacheMisses,3
5,l8-214,CacheHits,248
5,l8-214,CacheMisses,5
5,l8-215,CacheHits,287
5,l8-215,CacheMisses,8
5,l8-216,CacheHits,286
5,l8-216,CacheMisses,2
5,l8-217,CacheHits,308
5,l8-217,CacheMisses,2
5,l8-218,CacheHits,315
5,l8-218,CacheMisses,2
5,l8-219,CacheHits,273
5,l8-219,CacheMisses,2
5,l8-220,CacheHits,269
5,l8-220,CacheMisses,5
5,l8-221,CacheHits,299
5,l8-221,CacheMisses,4
5,l8-222,CacheHits,295
5,l8-222,CacheMisses,1
5,l8-223,CacheHits,315
5,l8-223,CacheMisses,2
5,l8-224,CacheHits,276
5,l8-224,CacheMisses,5
5,l8-225,CacheHits,301
5,l8-225,CacheMisses,1
5,l8-226,CacheHits,301
5,l8-226,CacheMisses,4
5,l8-227,CacheHits,316
5,l8-227,CacheMisses,0
5,l8-228,CacheHits,288
5,l8-228,CacheMisses,5
5,l8-229,CacheHits,251
5,l8-229,CacheMisses,4
5,l8-230,CacheHits,277
5,l8-230,CacheMisses,1
5,l8-231,CacheHits,285
5,l8-231,CacheMisses,5
5,l8-232,CacheHits,323
5,l8-232,CacheMisses,7
5,l8-233,CacheHits,312
5,l8-233,CacheMisses,2
5,l8-234,CacheHits,279
5,l8-234,CacheMisses,1
5,l8-235,CacheHits,316
5,l8-235,CacheMisses,3
5,l8-236,CacheHits,293
5,l8-236,CacheMisses,3
5,l8-237,CacheHits,295
5,l8-237,CacheMisses,5
5,l8-238,CacheHits,271
5,l8-238,CacheMisses,5
5,l8-239,CacheHits,304
5,l8-239,CacheMisses,5
5,l8-240,CacheHits,325
5,l8-240,CacheMisses,5
5,l8-241,CacheHits,309
5,l8-241,CacheMisses,2
5,l8-242,CacheHits,306
5,l8-242,CacheMisses,3
5,l8-243,CacheHits,303
5,l8-243,CacheMisses,3
5,l8-244,CacheHits,310
5,l8-244,CacheMisses,4
5,l8-245,CacheHits,315
5,l8-245,CacheMisses,3
5,l8-246,CacheHits,278
5,l8-246,CacheMisses,5
5,l8-247,CacheHits,285
5,l8-247,CacheMisses,8
5,l8-248,CacheHits,305
5,l8-248,CacheMisses,8
5,l8-249,CacheHits,307
5,l8-249,CacheMisses,6
5,l8-250,CacheHits,311
5,l8-250,CacheMisses,5
5,l8-251,CacheHits,276
5,l8-251,CacheMisses,4
5,l8-252,CacheHits,301
5,l8-252,CacheMisses,3
5,l8-253,CacheHits,290
5,l8-253,CacheMisses,2
5,l8-254,CacheHits,282
5,l8-254,CacheMisses,1
5,l8-255,CacheHits,290
5,l8-255,CacheMisses,4
5,l8-256,CacheHits,302
5,l8-256,CacheMisses,4
6,root,CacheHits,0
6,root,CacheMisses,0
6,l1-1,CacheHits,0
6,l1-1,CacheMisses,0
6,l1-2,CacheHits,0
6,l1-2,CacheMisses,0
6,l2-1,CacheHits,0
6,l2-1,CacheMisses,0
6,l2-2,CacheHits,0
6,l2-2,CacheMisses,0
6,l2-3,CacheHits,0
6,l2-3,CacheMisses,0
6,l2-4,CacheHits,0
6,l2-4,CacheMisses,0
6,l3-1,CacheHits,0
6,l3-1,CacheMisses,0
6,l3-2,CacheHits,0
6,l3-2,CacheMisses,0
6,l3-3,CacheHits,0
6,l3-3,CacheMisses,0
6,l3-4,CacheHits,0
6,l3-4,CacheMisses,0
6,l3-5,CacheHits,0
6,l3-5,CacheMisses,0
6,l3-6,CacheHits,0
6,l3-6,CacheMisses,0
6,l3-7,CacheHits,0
6,l3-7,CacheMisses,0
6,l3-8,CacheHits,0
6,l3-8,CacheMisses,0
6,l4-1,CacheHits,0
6,l4-1,CacheMisses,0
6,l4-2,CacheHits,0
6,l4-2,CacheMisses,0
6,l4-3,CacheHits,0
6,l4-3,CacheMisses,0
6,l4-4,CacheHits,0
6,l4-4,CacheMisses,0
6,l4-5,CacheHits,0
6,l4-5,CacheMisses,0
6,l4-6,CacheHits,0
6,l4-6,CacheMisses,0
6,l4-7,CacheHits,0
6,l4-7,CacheMisses,0
6,l4-8,CacheHits,0
6,l4-8,CacheMisses,0
6,l4-9,CacheHits,0
6,l4-9,CacheMisses,0
6,l4-10,CacheHits,0
6,l4-10,CacheMisses,0
6,l4-11,CacheHits,0
6,l4-11,CacheMisses,0
6,l4-12,CacheHits,0
6,l4-12,CacheMisses,0
6,l4-13,CacheHits,0
6,l4-13,CacheMisses,0
6,l4-14,CacheHits,0
6,l4-14,CacheMisses,0
6,l4-15,CacheHits,0
6,l4-15,CacheMisses,0
6,l4-16,CacheHits,0
6,l4-16,CacheMisses,0
6,l5-1,CacheHits,0
6,l5-1,CacheMisses,0
6,l5-2,CacheHits,0
6,l5-2,CacheMisses,0
6,l5-3,CacheHits,0
6,l5-3,CacheMisses,0
6,l5-4,CacheHits,0
6,l5-4,CacheMisses,0
6,l5-5,CacheHits,0
6,l5-5,CacheMisses,0
6,l5-6,CacheHits,0
6,l5-6,CacheMisses,0
6,l5-7,CacheHits,0
6,l5-7,CacheMisses,0
6,l5-8,CacheHits,0
6,l5-8,CacheMisses,0
6,l5-9,CacheHits,0
6,l5-9,CacheMisses,0
6,l5-10,CacheHits,0
6,l5-10,CacheMisses,0
6,l5-11,CacheHits,0
6,l5-11,CacheMisses,0
6,l5-12,CacheHits,0
6,l5-12,CacheMisses,0
6,l5-13,CacheHits,0
6,l5-13,CacheMisses,0
6,l5-14,CacheHits,0
6,l5-14,CacheMisses,0
6,l5-15,CacheHits,0
6,l5-15,CacheMisses,0
6,l5-16,CacheHits,0
6,l5-16,CacheMisses,0
6,l5-17,CacheHits,0
6,l5-17,CacheMisses,0
6,l5-18,CacheHits,0
6,l5-18,CacheMisses,0
6,l5-19,CacheHits,0
6,l5-19,CacheMisses,0
6,l5-20,CacheHits,0
6,l5-20,CacheMisses,0
6,l5-21,CacheHits,0
6,l5-21,CacheMisses,0
6,l5-22,CacheHits,0
6,l5-22,CacheMisses,0
6,l5-23,CacheHits,0
6,l5-23,CacheMisses,0
6,l5-24,CacheHits,0
6,l5-24,CacheMisses,0
6,l5-25,CacheHits,0
6,l5-25,CacheMisses,0
6,l5-26,CacheHits,0
6,l5-26,CacheMisses,0
6,l5-27,CacheHits,0
6,l5-27,CacheMisses,0
6,l5-28,CacheHits,0
6,l5-28,CacheMisses,0
6,l5-29,CacheHits,0
6,l5-29,CacheMisses,0
6,l5-30,CacheHits,0
6,l5-30,CacheMisses,0
6,l5-31,CacheHits,0
6,l5-31,CacheMisses,0
6,l5-32,CacheHits,0
6,l5-32,CacheMisses,0
6,l6-1,CacheHits,0
6,l6-1,CacheMisses,0
6,l6-2,CacheHits,0
6,l6-2,CacheMisses,0
6,l6-3,CacheHits,0
6,l6-3,CacheMisses,0
6,l6-4,CacheHits,0
6,l6-4,CacheMisses,0
6,l6-5,CacheHits,0
6,l6-5,CacheMisses,0
6,l6-6,CacheHits,0
6,l6-6,CacheMisses,0
6,l6-7,CacheHits,0
6,l6-7,CacheMisses,0
6,l6-8,CacheHits,0
6,l6-8,CacheMisses,0
6,l6-9,CacheHits,0
6,l6-9,CacheMisses,0
6,l6-10,CacheHits,0
6,l6-10,CacheMisses,0
6,l6-11,CacheHits,0
6,l6-11,CacheMisses,0
6,l6-12,CacheHits,0
6,l6-12,CacheMisses,0
6,l6-13,CacheHits,0
6,l6-13,CacheMisses,0
6,l6-14,CacheHits,0
6,l6-14,CacheMisses,0
6,l6-15,CacheHits,0
6,l6-15,CacheMisses,0
6,l6-16,CacheHits,0
6,l6-16,CacheMisses,0
6,l6-17,CacheHits,0
6,l6-17,CacheMisses,0
6,l6-18,CacheHits,0
6,l6-18,CacheMisses,0
6,l6-19,CacheHits,0
6,l6-19,CacheMisses,0
6,l6-20,CacheHits,0
6,l6-20,CacheMisses,0
6,l6-21,CacheHits,0
6,l6-21,CacheMisses,0
6,l6-22,CacheHits,0
6,l6-22,CacheMisses,0
6,l6-23,CacheHits,0
6,l6-23,CacheMisses,0
6,l6-24,CacheHits,0
6,l6-24,CacheMisses,0
6,l6-25,CacheHits,0
6,l6-25,CacheMisses,0
6,l6-26,CacheHits,0
6,l6-26,CacheMisses,0
6,l6-27,CacheHits,0
6,l6-27,CacheMisses,0
6,l6-28,CacheHits,0
6,l6-28,CacheMisses,0
6,l6-29,CacheHits,0
6,l6-29,CacheMisses,0
6,l6-30,CacheHits,0
6,l6-30,CacheMisses,0
6,l6-31,CacheHits,0
6,l6-31,CacheMisses,0
6,l6-32,CacheHits,0
6,l6-32,CacheMisses,0
6,l6-33,CacheHits,0
6,l6-33,CacheMisses,0
6,l6-34,CacheHits,0
6,l6-34,CacheMisses,0
6,l6-35,CacheHits,0
6,l6-35,CacheMisses,0
6,l6-36,CacheHits,0
6,l6-36,CacheMisses,0
6,l6-37,CacheHits,0
6,l6-37,CacheMisses,0
6,l6-38,CacheHits,0
6,l6-38,CacheMisses,0
6,l6-39,CacheHits,0
6,l6-39,CacheMisses,0
6,l6-40,CacheHits,0
6,l6-40,CacheMisses,0
6,l6-41,CacheHits,0
6,l6-41,CacheMisses,0
6,l6-42,CacheHits,0
6,l6-42,CacheMisses,0
6,l6-43,CacheHits,0
6,l6-43,CacheMisses,0
6,l6-44,CacheHits,0
6,l6-44,CacheMisses,0
6,l6-45,CacheHits,0
6,l6-45,CacheMisses,0
6,l6-46,CacheHits,0
6,l6-46,CacheMisses,0
6,l6-47,CacheHits,0
6,l6-47,CacheMisses,0
6,l6-48,CacheHits,0
6,l6-48,CacheMisses,0
6,l6-49,CacheHits,0
6,l6-49,CacheMisses,0
6,l6-50,CacheHits,0
6,l6-50,CacheMisses,0
6,l6-51,CacheHits,0
6,l6-51,CacheMisses,0
6,l6-52,CacheHits,0
6,l6-52,CacheMisses,0
6,l6-53,CacheHits,0
6,l6-53,CacheMisses,0
6,l6-54,CacheHits,0
6,l6-54,CacheMisses,0
6,l6-55,CacheHits,0
6,l6-55,CacheMisses,0
6,l6-56,CacheHits,0
6,l6-56,CacheMisses,0
6,l6-57,CacheHits,0
6,l6-57,CacheMisses,0
6,l6-58,CacheHits,0
6,l6-58,CacheMisses,0
6,l6-59,CacheHits,0
6,l6-59,CacheMisses,0
6,l6-60,CacheHits,0
6,l6-60,CacheMisses,0
6,l6-61,CacheHits,0
6,l6-61,CacheMisses,0
6,l6-62,CacheHits,0
6,l6-62,CacheMisses,0
6,l6-63,CacheHits,0
6,l6-63,CacheMisses,0
6,l6-64,CacheHits,1
6,l6-64,CacheMisses,0
6,l7-1,CacheHits,0
6,l7-1,CacheMisses,0
6,l7-2,CacheHits,0
6,l7-2,CacheMisses,0
6,l7-3,CacheHits,0
6,l7-3,CacheMisses,0
6,l7-4,CacheHits,0
6,l7-4,CacheMisses,0
6,l7-5,CacheHits,0
6,l7-5,CacheMisses,0
6,l7-6,CacheHits,0
6,l7-6,CacheMisses,0
6,l7-7,CacheHits,0
6,l7-7,CacheMisses,0
6,l7-8,CacheHits,0
6,l7-8,CacheMisses,0
6,l7-9,CacheHits,0
6,l7-9,CacheMisses,0
6,l7-10,CacheHits,0
6,l7-10,CacheMisses,0
6,l7-11,CacheHits,0
6,l7-11,CacheMisses,0
6,l7-12,CacheHits,1
6,l7-12,CacheMisses,0
6,l7-13,CacheHits,1
6,l7-13,CacheMisses,0
6,l7-14,CacheHits,0
6,l7-14,CacheMisses,0
6,l7-15,CacheHits,0
6,l7-15,CacheMisses,0
6,l7-16,CacheHits,1
6,l7-16,CacheMisses,0
6,l7-17,CacheHits,0
6,l7-17,CacheMisses,0
6,l7-18,CacheHits,0
6,l7-18,CacheMisses,0
6,l7-19,CacheHits,0
6,l7-19,CacheMisses,0
6,l7-20,CacheHits,0
6,l7-20,CacheMisses,0
6,l7-21,CacheHits,0
6,l7-21,CacheMisses,0
6,l7-22,CacheHits,0
6,l7-22,CacheMisses,0
6,l7-23,CacheHits,0
6,l7-23,CacheMisses,0
6,l7-24,CacheHits,0
6,l7-24,CacheMisses,0
6,l7-25,CacheHits,0
6,l7-25,CacheMisses,0
6,l7-26,CacheHits,0
6,l7-26,CacheMisses,0
6,l7-27,CacheHits,1
6,l7-27,CacheMisses,0
6,l7-28,CacheHits,0
6,l7-28,CacheMisses,0
6,l7-29,CacheHits,0
6,l7-29,CacheMisses,0
6,l7-30,CacheHits,0
6,l7-30,CacheMisses,0
6,l7-31,CacheHits,0
6,l7-31,CacheMisses,0
6,l7-32,CacheHits,0
6,l7-32,CacheMisses,0
6,l7-33,CacheHits,0
6,l7-33,CacheMisses,0
6,l7-34,CacheHits,0
6,l7-34,CacheMisses,0
6,l7-35,CacheHits,0
6,l7-35,CacheMisses,0
6,l7-36,CacheHits,0
6,l7-36,CacheMisses,0
6,l7-37,CacheHits,0
6,l7-37,CacheMisses,0
6,l7-38,CacheHits,0
6,l7-38,CacheMisses,0
6,l7-39,CacheHits,1
6,l7-39,CacheMisses,0
6,l7-40,CacheHits,0
6,l7-40,CacheMisses,0
6,l7-41,CacheHits,0
6,l7-41,CacheMisses,0
6,l7-42,CacheHits,0
6,l7-42,CacheMisses,0
6,l7-43,CacheHits,0
6,l7-43,CacheMisses,0
6,l7-44,CacheHits,0
6,l7-44,CacheMisses,0
6,l7-45,CacheHits,1
6,l7-45,CacheMisses,0
6,l7-46,CacheHits,1
6,l7-46,CacheMisses,0
6,l7-47,CacheHits,0
6,l7-47,CacheMisses,0
6,l7-48,CacheHits,0
6,l7-48,CacheMisses,0
6,l7-49,CacheHits,0
6,l7-49,CacheMisses,0
6,l7-50,CacheHits,0
6,l7-50,CacheMisses,0
6,l7-51,CacheHits,0
6,l7-51,CacheMisses,0
6,l7-52,CacheHits,1
6,l7-52,CacheMisses,0
6,l7-53,CacheHits,0
6,l7-53,CacheMisses,0
6,l7-54,CacheHits,2
6,l7-54,CacheMisses,0
6,l7-55,CacheHits,1
6,l7-55,CacheMisses,0
6,l7-56,CacheHits,0
6,l7-56,CacheMisses,0
6,l7-57,CacheHits,0
6,l7-57,CacheMisses,0
6,l7-58,CacheHits,0
6,l7-58,CacheMisses,0
6,l7-59,CacheHits,3
6,l7-59,CacheMisses,0
6,l7-60,CacheHits,0
6,l7-60,CacheMisses,0
6,l7-61,CacheHits,0
6,l7-61,CacheMisses,0
6,l7-62,CacheHits,0
6,l7-62,CacheMisses,0
6,l7-63,CacheHits,1
6,l7-63,CacheMisses,0
6,l7-64,CacheHits,1
6,l7-64,CacheMisses,0
6,l7-65,CacheHits,1
6,l7-65,CacheMisses,0
6,l7-66,CacheHits,0
6,l7-66,CacheMisses,0
6,l7-67,CacheHits,1
6,l7-67,CacheMisses,0
6,l7-68,CacheHits,0
6,l7-68,CacheMisses,0
6,l7-69,CacheHits,0
6,l7-69,CacheMisses,0
6,l7-70,CacheHits,1
6,l7-70,CacheMisses,0
6,l7-71,CacheHits,0
6,l7-71,CacheMisses,0
6,l7-72,CacheHits,1
6,l7-72,CacheMisses,0
6,l7-73,CacheHits,0
6,l7-73,CacheMisses,0
6,l7-74,CacheHits,1
6,l7-74,CacheMisses,0
6,l7-75,CacheHits,0
6,l7-75,CacheMisses,0
6,l7-76,CacheHits,0
6,l7-76,CacheMisses,0
6,l7-77,CacheHits,0
6,l7-77,CacheMisses,0
6,l7-78,CacheHits,0
6,l7-78,CacheMisses,0
6,l7-79,CacheHits,1
6,l7-79,CacheMisses,0
6,l7-80,CacheHits,1
6,l7-80,CacheMisses,0
6,l7-81,CacheHits,0
6,l7-81,CacheMisses,0
6,l7-82,CacheHits,0
6,l7-82,CacheMisses,0
6,l7-83,CacheHits,0
6,l7-83,CacheMisses,0
6,l7-84,CacheHits,0
6,l7-84,CacheMisses,0
6,l7-85,CacheHits,2
6,l7-85,CacheMisses,0
6,l7-86,CacheHits,0
6,l7-86,CacheMisses,0
6,l7-87,CacheHits,0
6,l7-87,CacheMisses,0
6,l7-88,CacheHits,1
6,l7-88,CacheMisses,0
6,l7-89,CacheHits,0
6,l7-89,CacheMisses,0
6,l7-90,CacheHits,0
6,l7-90,CacheMisses,0
6,l7-91,CacheHits,0
6,l7-91,CacheMisses,0
6,l7-92,CacheHits,0
6,l7-92,CacheMisses,0
6,l7-93,CacheHits,2
6,l7-93,CacheMisses,0
6,l7-94,CacheHits,1
6,l7-94,CacheMisses,0
6,l7-95,CacheHits,0
6,l7-95,CacheMisses,0
6,l7-96,CacheHits,1
6,l7-96,CacheMisses,0
6,l7-97,CacheHits,1
6,l7-97,CacheMisses,0
6,l7-98,CacheHits,2
6,l7-98,CacheMisses,0
6,l7-99,CacheHits,0
6,l7-99,CacheMisses,0
6,l7-100,CacheHits,1
6,l7-100,CacheMisses,0
6,l7-101,CacheHits,1
6,l7-101,CacheMisses,0
6,l7-102,CacheHits,0
6,l7-102,CacheMisses,0
6,l7-103,CacheHits,1
6,l7-103,CacheMisses,0
6,l7-104,CacheHits,2
6,l7-104,CacheMisses,0
6,l7-105,CacheHits,2
6,l7-105,CacheMisses,0
6,l7-106,CacheHits,2
6,l7-106,CacheMisses,0
6,l7-107,CacheHits,0
6,l7-107,CacheMisses,0
6,l7-108,CacheHits,2
6,l7-108,CacheMisses,0
6,l7-109,CacheHits,3
6,l7-109,CacheMisses,0
6,l7-110,CacheHits,2
6,l7-110,CacheMisses,0
6,l7-111,CacheHits,1
6,l7-111,CacheMisses,0
6,l7-112,CacheHits,4
6,l7-112,CacheMisses,0
6,l7-113,CacheHits,0
6,l7-113,CacheMisses,0
6,l7-114,CacheHits,0
6,l7-114,CacheMisses,0
6,l7-115,CacheHits,1
6,l7-115,CacheMisses,0
6,l7-116,CacheHits,2
6,l7-116,CacheMisses,0
6,l7-117,CacheHits,1
6,l7-117,CacheMisses,0
6,l7-118,CacheHits,1
6,l7-118,CacheMisses,0
6,l7-119,CacheHits,1
6,l7-119,CacheMisses,0
6,l7-120,CacheHits,1
6,l7-120,CacheMisses,0
6,l7-121,CacheHits,1
6,l7-121,CacheMisses,0
6,l7-122,CacheHits,4
6,l7-122,CacheMisses,0
